11111111111111111111110111111101  //Value: -515
00000000000000000000000001101000  //Value:  104
00000000000000000000000110101011  //Value:  427
11111111111111111111111001100111  //Value: -409
11111111111111111111111000001111  //Value: -497
11111111111111111111111110100111  //Value:  -89
00000000000000000000000100001111  //Value:  271
00000000000000000000000111101010  //Value:  490
00000000000000000000001011110100  //Value:  756
11111111111111111111110000101011  //Value: -981
00000000000000000000000001101010  //Value:  106
11111111111111111111111011111110  //Value: -258
00000000000000000000001100101010  //Value:  810
11111111111111111111110010111101  //Value: -835
11111111111111111111110001101000  //Value: -920
00000000000000000000000010001101  //Value:  141
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
00000000000000000000000000000000  //Value:    0
